experiment,solver,network,n_requests,run,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
core_comparison,OptLoad,oldenburg,10,8,2222,40,14,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,15,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,16,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,17,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,18,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,19,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,20,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,21,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,22,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,23,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,24,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,25,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,26,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,27,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,28,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,29,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,30,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,31,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,32,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,33,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,34,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,35,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,36,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,37,8,16,13435.91,"[Depot:3883,S5:466,D5:3119,S2:1046,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,38,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,39,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,8,2222,40,40,13,32,23798.93,"[Depot:3883,S5:466,D5:3119,S7:1400,S2:1046,D7:1855,D2:1025,Depot:3883]",9,45,1,1,0,0,46,16,40,40,144,123546.53,56,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,1,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,2,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,3,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,4,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,5,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,6,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,7,9,18,23920.61,"[Depot:1855,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,8,9,18,23920.61,"[Depot:1855,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,9,10,30,21874.39,"[Depot:1855,S9:638,S8:5889,D8:3631,D9:3075,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,10,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,11,13,26,30389.16,"[Depot:1855,S10:5941,D10:1780,S8:5889,D8:3631,S7:5293,D7:2689,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,9,1147,12,12,10,30,21874.39,"[Depot:1855,S9:638,S8:5889,D8:3631,D9:3075,Depot:1855]",10,40,0,0,0,0,40,14,12,12,238,99226.83,72,success,0
core_comparison,OptLoad,oldenburg,10,10,539,3,1,11,28,27541.52,"[Depot:5419,S5:4519,D5:1194,S1:962,S3:3080,D1:5016,D3:741,Depot:5419]",10,29,0,0,0,0,29,8,3,3,298,111076.73,72,success,0
core_comparison,OptLoad,oldenburg,10,10,539,3,2,11,28,27541.52,"[Depot:5419,S5:4519,D5:1194,S1:962,S3:3080,D1:5016,D3:741,Depot:5419]",10,29,0,0,0,0,29,8,3,3,298,111076.73,72,success,0
core_comparison,OptLoad,oldenburg,10,10,539,3,3,8,16,22049.49,"[Depot:5419,S5:4519,D5:1194,S3:3080,D3:741,Depot:5419]",10,29,0,0,0,0,29,8,3,3,298,111076.73,72,success,0
