step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step4,ablation,NoCluster,london,5,2,,,,83400,16,6,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,7,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,8,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,9,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,10,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,11,10,20,50900.34,"[Depot:140540,S2:119269,D2:50318,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,12,10,20,50900.34,"[Depot:140540,S2:119269,D2:50318,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,13,10,20,50900.34,"[Depot:140540,S2:119269,D2:50318,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,14,4,8,36640.52,"[Depot:140540,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,15,5,10,41239.64,"[Depot:140540,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,16,5,10,41239.64,"[Depot:140540,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,3,,,,1200000,0,0,0,0,0.00,,,,,,,,,,,,,,,timeout,1
step4,ablation,NoCluster,london,5,4,,,,21900,5,1,5,10,53709.18,"[Depot:23275,S5:130524,D5:273636,Depot:23275]",1,19,0,0,0,0,19,5,5,5,76,242144.74,36,success,0
step4,ablation,NoCluster,london,5,4,,,,21900,5,2,5,10,53709.18,"[Depot:23275,S5:130524,D5:273636,Depot:23275]",1,19,0,0,0,0,19,5,5,5,76,242144.74,36,success,0
step4,ablation,NoCluster,london,5,4,,,,21900,5,3,5,10,53709.18,"[Depot:23275,S5:130524,D5:273636,Depot:23275]",1,19,0,0,0,0,19,5,5,5,76,242144.74,36,success,0
step4,ablation,NoCluster,london,5,4,,,,21900,5,4,5,10,53709.18,"[Depot:23275,S5:130524,D5:273636,Depot:23275]",1,19,0,0,0,0,19,5,5,5,76,242144.74,36,success,0
step4,ablation,NoCluster,london,5,4,,,,21900,5,5,5,10,53709.18,"[Depot:23275,S5:130524,D5:273636,Depot:23275]",1,19,0,0,0,0,19,5,5,5,76,242144.74,36,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,1,2,4,65145.03,"[Depot:179481,S4:197533,D4:1896,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,2,2,4,65145.03,"[Depot:179481,S4:197533,D4:1896,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
